AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Image_Name
6312,5503,5760,7590,3028,8003,982,5721,5540,7352,1963,3799,4595,2199,-1
2502,4128,8399,1587,3135,3419,369,4883,3645,5895,7015,5224,4985,7948,-1
1875,5533,4921,129,7315,283,711,4966,4330,2170,1334,3079,7151,8261,-1
4820,1108,4742,3902,5965,2350,2791,958,1697,145,2535,5729,4763,5590,-1
6623,8249,4608,4036,3576,8343,4226,1999,1828,7367,6532,7656,263,2635,-1
7234,6703,519,6716,3800,4952,8275,7750,5138,894,4192,3328,1548,4743,-1
3163,8034,2290,3947,5022,511,2126,2664,1462,862,5764,5483,7946,1777,-1
7537,5192,112,3285,10,5931,6059,2722,918,2306,4998,3166,1924,3736,-1
4650,4971,1184,7349,32,7337,2311,4932,1672,1203,6846,389,1812,3105,-1
3807,5687,3335,3505,4837,6389,6473,1841,7131,2319,7758,4838,3930,5897,-1
5637,3774,4445,1901,7339,2797,3382,2618,7377,3228,5408,1091,2238,1533,-1
2008,6232,211,8195,3482,5704,6808,5288,7428,2214,5466,7032,7302,4621,-1
5864,1348,7739,3374,7103,1096,5591,1178,5830,5971,1410,1198,6148,6463,-1
4734,2745,5881,8327,5850,1838,4099,4166,6214,5393,1262,5458,5764,1953,-1
6977,3843,3262,7678,826,5071,7576,396,2181,8316,1751,878,398,2557,-1
4369,2804,6383,3621,3073,1218,6561,744,3610,5403,3169,8066,3663,5774,-1
5777,5901,7688,4526,7432,1650,4044,4400,6651,8241,5787,6939,7388,4921,-1
7451,4070,1995,7596,2130,5421,8359,5970,6335,6119,2964,4815,7181,8391,-1
1116,248,3682,4463,6142,882,7179,6631,2643,299,399,5786,1599,2443,-1
4598,690,5109,3429,3278,531,1196,5057,3731,1629,7115,4246,3002,3006,-1
4108,1342,4195,4048,1585,2191,1425,5790,1517,950,407,7553,139,4728,-1
1122,5463,485,785,8033,2368,1753,6145,4517,2283,7510,3304,3961,4969,-1
6082,6312,8363,1609,3099,5723,6716,8011,5703,29,2823,4739,7114,3652,-1
4558,713,7860,360,4456,3982,1713,7562,3273,7012,146,1353,2108,6577,-1
1583,5188,7605,7866,269,734,4620,7898,6898,7523,6472,4222,4177,4595,-1
2994,7024,7223,7271,1977,815,2057,1986,4762,5883,1336,1417,4700,8301,-1
1318,2884,8032,4534,6577,7130,6120,7592,1460,2163,7638,4420,8236,8255,-1
270,5025,7817,1590,3141,4528,3409,851,7972,7072,7526,7927,3384,2161,-1
7923,1594,7369,8338,1137,7377,5686,293,8093,7022,6292,253,5521,1725,-1
4281,7231,7689,7255,2890,1559,5771,6899,2467,1977,2998,4641,2437,3646,-1
5524,1591,7209,2331,6985,3113,6777,5790,1517,950,407,7553,139,4728,-1
5451,4854,2204,1868,4882,5726,1608,5209,544,2208,3684,7710,5705,2783,-1
6137,1982,83,5412,1319,366,3845,3131,5892,8373,1108,8224,605,1952,-1
5315,5145,8341,7427,5404,2816,497,7730,7108,6496,3529,2955,4690,3667,-1
1164,1385,3318,1734,2488,4362,5544,2363,1965,6343,4339,7582,1942,1991,-1
624,61,7335,6544,345,907,3437,2618,7377,3228,5408,1091,2238,1533,-1
7637,3863,6019,2805,492,1905,7126,2043,5614,5668,4533,8278,3539,220,-1
2613,7699,1450,7542,3508,6007,6598,694,3426,4225,5634,5318,2551,4039,-1
8195,228,4733,7873,1963,5944,6218,2732,5893,5712,5378,4495,7970,4533,-1
807,5033,7114,212,8251,198,5304,1077,7571,4812,6581,5305,3801,3918,-1
3891,126,8080,4950,4570,1702,7588,1149,3645,4717,5080,4003,3625,4255,-1
3165,29,7697,2921,4444,3704,8143,3587,8198,5488,4875,6244,3208,6966,-1
3358,2175,514,1531,2505,6534,5038,2960,69,6293,135,8048,441,8216,-1
2267,4562,6667,1752,1101,6257,5492,2475,1068,7385,1537,5646,6030,3688,-1
3385,3768,5746,2612,1185,1292,4821,95,3937,6802,7718,3957,6508,6983,-1
3550,6938,6309,6492,6591,321,4015,5519,4008,2123,4304,2509,5728,175,-1
5140,1671,5210,6749,7424,2064,5233,1230,7430,474,4180,5412,530,4173,-1
5725,5546,1261,5129,2596,5668,6006,3187,4289,2040,3805,3046,7033,4557,-1
2575,671,3298,2606,29,1994,8076,6104,3053,3114,2245,1277,7148,4340,-1
5470,521,7898,8284,547,3801,957,2235,1687,1796,981,1392,8013,6559,-1
4795,1455,3057,6129,6340,3291,5213,6080,7806,5596,2597,7518,5896,5275,-1
474,4467,6137,6942,814,1346,6543,2660,2220,8070,682,6398,4607,5068,-1
7317,1657,3388,7855,8315,4517,6454,5527,653,5820,484,782,5304,8103,-1
970,2009,2065,2194,275,1016,2262,298,7336,2949,1427,7430,5822,1028,-1
665,1287,2100,2355,1992,8005,3189,567,292,15,6304,5447,8276,1851,-1
7488,5685,5458,4861,7696,3138,1489,6528,1965,1250,1185,7782,4673,1871,-1
4381,1948,5796,2305,3293,764,5387,6269,6689,843,8157,4905,5408,3808,-1
5553,7141,6150,7413,2871,5039,1582,2867,8074,5685,3801,2410,8216,4610,-1
2411,1385,6522,2982,1284,791,7744,943,1009,6291,4799,2513,6240,5434,-1
2465,6404,8358,8306,765,3379,4966,112,98,2272,3300,1832,994,4841,-1
2346,2476,4380,2035,1884,6811,3882,692,4691,8393,415,5357,5079,1082,-1
3854,7046,6714,7883,2191,1622,3157,6269,6689,843,8157,4905,5408,3808,-1
4313,238,3701,3313,6651,3983,1124,1536,7736,1662,4155,1448,1461,2814,-1
7158,6143,2965,3443,4327,4960,3734,4347,3616,4138,2306,7241,6891,2243,-1
6947,917,8183,3167,6603,332,4893,2274,1098,1102,2130,3507,7068,4551,-1
6741,5219,2498,7074,5799,107,2356,262,1733,164,2103,8352,4202,8071,-1
3315,2375,3180,8267,2661,4135,3131,7711,6266,3690,8078,188,1648,388,-1
1369,4940,3672,34,5193,4339,6523,733,5770,6852,2283,3767,7574,3526,-1
277,6875,2148,8108,6936,5660,5196,927,6044,1368,3496,7277,5556,159,-1
8123,1471,8131,1222,7269,7565,8095,494,1313,3206,2733,3193,3630,1300,-1
7361,6038,1672,2021,6439,3864,3617,4691,2821,940,1447,3205,6968,3544,-1
5315,3646,7485,3087,5370,7759,8066,2400,3223,333,3219,1111,2464,2375,-1
6448,3316,3132,2072,8363,5103,7034,5667,5952,1333,4074,7193,5303,3701,-1
2996,6449,5911,5644,6704,4033,6897,5448,3658,929,5150,201,3579,2468,-1
4935,598,3526,7989,3148,6178,4302,7346,1073,7745,2158,1395,7463,4508,-1
8242,1463,6332,943,4013,3324,1029,8357,3670,369,3209,1532,5963,3200,-1
1828,3601,3227,2002,2078,165,4850,6966,6589,3855,2691,1972,1403,4454,-1
6948,2171,6062,558,125,4807,72,5019,3281,2647,6363,3203,3306,7708,-1
2441,51,2715,5305,1671,6203,4417,4987,6514,5561,2852,3748,7711,2854,-1
3675,588,4528,6547,4440,7352,2244,2820,1614,8187,6382,6678,5778,7294,-1
2690,23,2230,3165,279,3348,3457,5702,6330,6348,6257,2937,201,3062,-1
2628,3785,6918,7096,1707,5799,3078,538,2795,1979,6297,6277,1984,4565,-1
305,3389,4093,3681,533,2683,1178,7603,7132,8143,5924,6679,7002,3198,-1
7608,3855,3024,5555,983,5805,5441,6618,6056,2477,1006,5801,2551,2603,-1
4194,7403,7371,6684,8002,6061,7073,8222,6948,453,8078,7936,583,522,-1
1357,5502,8154,2588,7128,207,1284,2724,7908,1863,4679,4906,6342,2505,-1
598,509,6188,5761,8090,2068,204,6637,2776,5273,4465,4391,2370,3064,-1
1713,929,5072,8279,7498,4439,2721,4005,2966,1995,2385,619,3301,2819,-1
8097,6024,3729,3917,314,7505,2144,1872,7029,1984,4285,7767,337,521,-1
6210,5141,1145,4462,6095,1586,1049,5418,5123,6201,7371,5681,7517,6822,-1
5645,3634,4085,8281,5197,3356,7315,2570,3735,6863,2238,5522,1791,2435,-1
484,2925,7074,6268,6355,7608,601,2515,4458,6570,493,2315,1062,8223,-1
5387,3276,1819,1294,1744,2417,8238,6465,4110,7699,4576,6556,6213,4851,-1
4789,5983,7701,513,3712,3730,7575,7285,2473,169,4853,5930,4487,7829,-1
4693,5036,5417,3968,8002,4257,6783,1290,7165,5404,7795,5007,3712,2673,-1
5164,8240,430,6751,6689,2678,6792,76,2851,6477,5325,1039,4212,221,-1
6841,5698,8311,5088,441,812,7044,403,5506,8185,7311,8401,7232,7723,-1
1121,5691,4409,2510,4385,8079,1326,7516,4083,2003,6177,1875,3833,2313,-1
798,1063,5937,4372,1317,8058,2950,760,3798,7489,2901,79,2057,2757,-1
2495,2970,6450,2900,5015,6500,1773,6614,3863,8154,8157,8021,7418,8245,-1
1041,7168,1082,1204,3804,3994,2364,3759,7190,1896,6715,3695,6885,1942,-1
6562,299,5610,4778,6449,4590,5919,4296,4911,123,1253,4568,2229,5735,-1
4248,1925,7767,4145,5362,2081,3563,6221,1780,8056,592,2868,5893,636,-1
386,6842,1378,7460,6337,3519,1881,4644,8120,4351,5406,1057,3341,6872,-1
7925,6660,3470,6920,2815,4919,4333,1088,7308,7577,8014,8399,8040,8240,-1
4291,3371,3219,5489,1743,7187,8121,2085,5375,2108,7603,5014,7906,932,-1
1966,4565,6951,6689,7571,639,4523,2339,2897,7978,7091,176,1466,373,-1
2567,1911,6833,2273,6490,5171,915,2091,7836,5502,103,6746,1989,4644,-1
4450,3458,5198,7561,7984,1595,3678,1813,4723,3947,5025,7510,5392,6731,-1
6348,673,575,3942,2878,691,1313,7045,6858,8125,2824,4086,6099,7289,-1
6570,3663,1338,764,1568,5581,560,7550,4739,5446,3118,3978,5010,642,-1
2674,2175,571,7521,7972,474,6921,2561,2966,1403,4803,111,6053,6513,-1
7127,6867,2072,3015,3548,5551,6047,4314,5655,100,8168,5018,7846,5999,-1
2379,1264,7691,6919,856,3324,4367,3345,6789,2166,3986,657,3550,3359,-1
273,4351,5456,4079,1574,3936,5294,7254,1149,5605,1617,8177,7681,4085,-1
6076,199,3641,4906,2552,47,1146,6878,2130,5448,3683,5667,4947,3608,-1
1748,8265,366,1314,7982,5944,4588,2263,4205,2356,3477,6586,3716,5710,-1
6055,1661,6587,6447,7992,8046,2837,4997,3955,7540,2319,6993,2293,4464,-1
2557,4445,8048,4297,7450,1459,3630,4793,5104,3350,6316,2333,3509,269,-1
2781,4404,6548,2822,4134,4852,3735,5034,495,3424,3165,6565,5828,6070,-1
5570,4633,4003,782,1843,3850,4928,1921,4968,6003,5845,6252,404,2157,-1
4472,4528,1956,3984,4689,3086,7194,837,5508,1367,4487,2015,2587,5142,-1
3066,2585,3556,4845,416,6790,1996,3394,676,8159,3345,5679,1853,3861,-1
7888,2035,1326,6295,8205,6759,6717,2453,6681,2127,5154,5046,1561,222,-1
5628,8062,1903,4441,8199,3456,850,5490,7707,7905,7315,798,1148,6448,-1
4485,395,4877,33,4291,204,1977,5745,8144,7226,3442,4691,5777,6395,-1
1568,1583,4216,5365,3801,5504,7162,6479,5256,5917,7567,2108,6796,3627,-1
5196,3470,5132,6291,7983,7369,2579,6444,2414,8317,3157,7113,3553,5495,-1
4790,3104,3448,3151,781,1363,3594,7263,481,550,7212,1454,7120,2818,-1
2057,1237,2650,8230,1214,2298,4054,3449,623,6310,2721,5899,5570,6433,-1
4473,7166,1322,3668,6200,122,2314,4045,1943,1646,3955,649,1903,3996,-1
1170,3272,4501,6374,3135,763,1456,2263,4205,2356,3477,6586,3716,5710,-1
2078,4794,6682,38,5481,1296,3569,1570,5152,6348,7339,2836,3049,437,-1
3749,1854,4117,6863,4094,3463,7146,6204,5449,2158,1709,4427,4539,4507,-1
5795,3194,7961,28,4105,7955,7875,1379,2582,1999,5612,5431,2942,8074,-1
3186,4484,6975,3399,6251,1515,2241,5143,403,46,4641,5866,6038,8115,-1
6385,688,4537,266,32,4378,6212,6697,4029,977,7199,7434,455,5989,-1
1,2962,3370,5147,2827,6298,5109,877,6457,311,7828,3024,6728,3758,-1
1956,1587,2420,8140,8196,6351,7777,1924,1453,3207,3303,4795,6130,2788,-1
4858,3862,235,2875,127,5861,1841,4751,1476,1636,1467,2122,2770,2257,-1
1690,432,1911,7453,4846,7318,6763,4605,4331,5130,5561,2077,999,8034,-1
2017,6933,7938,559,576,7955,4730,7190,117,6940,6227,4130,4541,8235,-1
4732,6379,3782,6034,7713,3418,6384,8255,2582,7313,1902,1078,3416,583,-1
5866,7024,1763,5370,737,7537,7763,1352,322,6784,3897,3382,451,3397,-1
6296,5538,6544,2298,5883,5779,4359,1131,8388,1866,3658,6154,7471,1483,-1
4095,2069,1122,4541,5880,4086,1107,6507,987,3032,5367,7322,6921,6723,-1
4173,4346,3372,5315,4991,8045,6188,7401,7952,7994,5448,1878,514,197,-1
3023,3664,6966,7379,284,3083,7683,5564,407,2661,7921,4030,7246,5681,-1
8334,4384,5775,4121,7046,7837,1069,5790,7771,6525,5484,1615,2543,2792,-1
6281,2728,6843,7049,4381,204,7821,8301,2158,6008,8009,5181,1056,1795,-1
6953,6976,5206,4628,6876,5087,1285,7408,2358,6751,7365,4065,542,6959,-1
7062,7606,2296,4625,6263,776,2616,837,5508,1367,4487,2015,2587,5142,-1
8018,7294,6769,5075,1385,6458,289,917,4578,1081,4662,8005,1334,5758,-1
951,1108,174,5975,3870,2499,4334,7538,1879,3735,7414,7585,1781,5171,-1
5972,4424,5702,3176,6554,2409,2132,5976,3635,7163,1938,6738,5625,4741,-1
8151,1742,4217,4955,292,3093,2419,2256,601,1683,6551,6225,4386,407,-1
4929,2231,7324,4031,917,1943,2897,2643,3543,2884,3476,619,5463,2451,-1
7482,4001,7846,6908,1079,3789,4011,2715,6436,7528,1933,7765,3014,8391,-1
6391,8392,1059,8084,471,5177,1020,1866,7566,3623,1601,8178,1773,6696,-1
4937,171,6718,7986,7101,5035,1936,2151,4132,3810,5061,3888,4419,4544,-1
4725,3529,2444,769,6168,5606,4149,3508,5205,4317,663,5581,4361,7682,-1
4725,3529,2444,769,6168,5606,4149,3508,5205,4317,663,5581,4361,7682,-1
6154,2019,1072,4358,2347,6429,7827,7190,117,6940,6227,4130,4541,8235,-1
5445,7041,3385,1019,3154,1405,4948,5273,1515,5171,1103,3390,1635,6065,-1
2214,310,1934,2442,3348,6229,6494,3409,4490,8098,1649,1730,7783,6739,-1
1139,579,3825,1329,2468,6539,535,1563,4963,238,7234,2603,4058,7690,-1
1139,579,3825,1329,2468,6539,535,1563,4963,238,7234,2603,4058,7690,-1
94,5592,7721,6044,8051,185,4499,4558,805,6282,7531,1285,7877,3173,-1
3861,2584,3821,1649,6696,8313,6319,4995,4793,6138,7119,7538,1697,6261,-1
3932,5575,7290,5198,8179,5467,2016,7990,8390,4238,1212,1338,2890,7135,-1
5854,3,5269,4075,3313,3661,8154,3898,1630,4066,2805,6049,5714,6573,-1
7997,2700,7238,5460,4648,2739,1831,6432,2030,2451,1629,6172,5937,8074,-1
1721,7001,8117,7803,4802,5052,8365,5735,4387,2336,6710,5437,1684,7867,-1
7258,3723,3949,3056,2815,1936,3307,7777,8009,4406,302,3871,6908,1802,-1
1511,1178,4043,2517,8366,3693,5797,6844,3062,4799,4684,5699,4073,4826,-1
832,7133,5188,2970,2224,7723,5074,5133,3557,2910,7979,5131,6092,6928,-1
5855,6594,6165,2354,1861,582,89,5704,6233,335,8184,2005,2878,7655,-1
7358,3749,6253,92,312,7568,4314,5445,6585,4950,7898,7299,4806,3543,-1
7358,3749,6253,92,312,7568,4314,5445,6585,4950,7898,7299,4806,3543,-1
7626,4242,5123,665,766,1621,7276,5423,2430,4794,6028,4923,5366,6416,-1
5508,6574,5513,5039,2420,6541,2427,2362,3826,1168,2410,5235,4154,7557,-1
5505,976,6017,6932,5799,191,4034,2077,1585,7541,1062,7928,246,6935,-1
7514,1979,5672,4324,7477,5793,2325,6446,4146,1293,782,513,6619,6472,-1
1257,2206,4995,3414,3547,33,4921,3863,7097,550,5564,5701,7088,6770,-1
4346,5779,6836,5822,451,4443,4320,5658,4465,7415,1758,3662,4528,213,-1
7272,16,3259,7768,8229,4472,5490,6976,3346,1126,4783,672,5016,6687,-1
1033,4144,1780,5024,2604,6076,1903,8400,8354,7632,3204,874,4304,7146,-1
922,1309,7816,2837,333,3124,6013,7911,6615,3476,192,372,7012,2263,-1
8380,1128,1332,7383,219,7160,1205,7186,6720,1326,2497,966,7024,4576,-1
1614,6549,1361,1207,528,7491,7198,425,4641,4781,1249,5922,7752,5981,-1
5882,7268,3800,5274,3587,603,2932,2648,2158,6802,6769,2871,7039,3289,-1
944,3863,3870,4731,6264,1774,251,7472,4349,5994,841,234,7113,4575,-1
3246,4783,7429,1675,1490,2705,3545,4846,8291,7356,6572,4812,1459,211,-1
7780,7973,2655,6891,162,7970,7232,398,8161,7952,3242,1104,1683,5222,-1
8143,3671,7502,7650,4282,2459,3893,6289,5602,2984,2834,5296,3507,4852,-1
385,6185,3169,4135,4542,5408,2900,810,2934,4054,4897,7869,2001,683,-1
5434,2978,8359,1326,5489,6322,2851,7672,2124,5124,3089,5172,6601,4583,-1
5571,3765,6540,2485,2598,2775,1232,200,2810,797,6033,4533,2823,8138,-1
8163,3679,5070,5802,5546,2872,5963,537,5892,578,451,2197,5245,4043,-1
3317,1402,7517,3661,1861,143,2816,5787,5774,3956,1499,5097,2624,2252,-1
1822,161,1515,1105,4266,1543,8015,5353,5026,7090,5496,5107,4909,5925,-1
19,8148,4893,148,3299,350,4834,5042,1215,5173,6172,2528,7239,3564,-1
6868,2949,5545,4160,3333,2623,3917,1773,1459,171,6255,7495,570,3691,-1
891,7007,1290,4573,4311,8204,5175,1780,7261,8325,8151,7046,1128,8158,-1
2590,2340,1529,6182,2150,5423,14,1678,7359,1141,6366,4522,2868,6567,-1
825,5326,7588,6503,5850,8262,3736,2327,5422,7152,5801,3891,4476,6802,-1
2666,7872,673,5110,4868,1450,3162,2232,6572,6633,4146,1271,1628,7260,-1
6048,1003,9,5817,940,7899,147,6124,1744,7586,5736,1582,4887,3347,-1
2343,1686,4519,2434,5942,5659,8302,4030,7008,7652,2291,3607,7863,3645,-1
3585,1330,5722,6908,7968,6214,5782,1608,3857,6908,1552,3658,7522,6538,-1
8135,3410,4344,2209,5263,2796,418,2743,2699,7959,6823,7252,368,245,-1
5131,3162,835,5242,7194,3994,907,4338,267,2042,251,1922,5687,4208,-1
6130,8357,2225,3560,567,3495,5868,3602,1423,1741,7450,3919,6082,1378,-1
4487,2041,924,5583,1171,5785,1041,6660,7490,2167,2300,8273,7255,123,-1
2213,3018,1700,3734,3690,3267,2870,6981,4749,7398,3838,2828,8142,2261,-1
6499,6534,5811,2252,7419,7654,365,6714,1006,3208,7802,380,6065,7453,-1
2313,2811,410,6816,7729,3186,5482,6790,7206,3148,5427,8050,7753,2553,-1
2655,5155,2535,4462,84,670,2497,2115,7295,2606,5766,7673,3522,7661,-1
4202,381,479,7852,7642,5914,6350,2439,3589,7265,4832,4161,702,4881,-1
8031,3756,360,5915,6058,2213,1613,6736,1879,6493,4383,6225,3877,195,-1
7316,4105,7447,5789,3574,461,2843,4729,8056,5044,5603,7387,1235,496,-1
1097,6479,501,5550,7388,6846,856,7773,599,5037,7156,3797,7569,5647,-1
3555,3259,1011,5335,2571,4645,5536,8232,4392,8267,1692,2142,7957,3735,-1
7593,7282,4231,1792,4803,3612,1983,2730,3497,7543,6427,756,675,3120,-1
1266,3124,4479,6535,4203,354,2866,3398,4334,624,3657,1814,2885,4428,-1
8381,4172,1987,6780,3796,3718,292,4729,8056,5044,5603,7387,1235,496,-1
2633,7321,7977,5444,2986,7773,4273,702,5131,7275,7779,6852,1656,7364,-1
7243,805,379,1798,7235,6500,3637,4427,2645,3095,3562,3186,6208,4916,-1
3877,1442,4776,2457,5077,2732,1041,3556,6289,6870,1233,1557,623,3924,-1
8327,4726,5779,3185,1349,1799,4734,3238,663,406,544,6927,2869,6797,-1
5610,8265,3576,6117,6437,3948,5669,2327,5422,7152,5801,3891,4476,6802,-1
989,6264,5355,8258,248,1275,7987,1043,2307,549,5040,6219,542,2467,-1
6195,3468,2354,3165,4216,5684,856,3505,5673,3174,1686,4938,3091,5055,-1
7419,7643,7245,408,7343,2508,913,8178,7119,8384,7977,3023,4335,3865,-1
4525,5440,8245,6454,854,1752,8167,5029,1200,6265,7429,431,4647,3478,-1
902,6216,4389,2573,2222,111,8134,1232,4088,3928,1407,5934,4008,469,-1
6366,5505,5489,5148,2467,5203,3089,2066,2873,3617,6373,4413,387,1302,-1
7566,3609,8366,735,7620,7199,7078,3111,3789,6525,8262,7987,6947,6184,-1
2391,3405,558,5818,2393,3837,4991,4828,1645,6250,2130,5017,5509,4635,-1
7322,569,6475,4774,7330,1241,1144,1349,3778,6353,4977,5758,2141,968,-1
3812,2206,7566,595,971,8190,3351,809,7529,7612,6733,5938,1867,4130,-1
80,4934,436,4793,1408,4869,4108,7207,4625,20,949,2822,7621,6270,-1
706,6929,5135,6898,2089,4308,2321,4859,2629,1431,6584,7533,631,8170,-1
6696,201,1910,590,1932,1293,750,2895,3325,4832,7349,265,2650,5251,-1
2428,4719,6115,1280,7270,998,4697,5030,4263,1481,8124,8232,6231,7219,-1
1204,7719,5724,722,5360,1611,3400,7617,6175,1981,5194,7191,6403,3055,-1
1504,5854,2959,1225,1747,7524,1687,2027,3943,246,5731,1181,3522,6841,-1
2892,3974,313,884,3593,3091,2675,381,7193,2702,6641,7870,5795,4529,-1
2318,698,6687,7156,7277,843,272,7931,2362,4833,5055,5015,7610,3827,-1
2716,3484,1581,1384,5891,2069,5176,408,8299,4984,3293,5091,8033,4969,-1
4437,5155,496,4273,2398,302,915,1410,3404,7776,1411,6671,532,6966,-1
787,4888,3875,413,3749,1541,2086,2266,3836,7004,121,2905,2330,1113,-1
2471,7467,2620,5468,1584,4219,7405,4721,2373,5472,1909,7403,2627,3561,-1
4549,7577,3650,1554,203,5629,4077,7997,6439,8148,1654,5524,7196,2544,-1
8121,7430,6328,6630,7376,7469,1987,3712,1708,3692,3443,5533,1416,3351,-1
4398,7128,8154,5763,4581,211,4055,6501,8387,6744,4622,7321,4714,883,-1
2859,333,5363,558,5608,4018,5075,2406,2025,8099,5663,1481,3477,4594,-1
5343,3465,1982,7908,8169,6334,358,3696,6917,6686,4141,430,6202,5453,-1
4101,3650,2147,325,884,4915,886,5946,3873,7573,8324,4964,1952,2952,-1
3090,4676,5650,7983,1622,3923,5648,840,148,1787,1721,774,2512,1007,-1
4826,6561,3766,5486,7325,3744,737,1110,5903,6916,7629,5259,6229,2282,-1
3031,2254,3555,3786,3675,7201,3037,6201,6208,7433,7376,2512,8274,923,-1
1257,1691,1537,888,7468,5842,5217,1660,7437,6610,6259,5128,3374,7039,-1
5293,6252,5393,1512,4118,373,1859,5808,5825,1349,695,826,3663,273,-1
3524,6313,8198,5210,5174,3184,5300,7855,5168,3433,1773,4000,7873,8054,-1
1809,6112,2889,8029,8228,418,4633,2650,1717,6315,8059,1222,8260,3995,-1
3649,643,6248,2908,2838,1352,598,4110,8395,3513,3778,5702,4963,7305,-1
2016,770,2847,3271,6758,7112,7284,4738,6101,3750,312,3621,4876,167,-1
1051,2177,6951,3641,4552,1856,2617,2661,852,867,6126,4353,2152,4783,-1
574,5163,7993,3190,88,7041,8399,805,3428,7517,4071,1654,143,3048,-1
7618,4578,6671,3707,7686,5606,127,3946,3143,3433,5933,6066,6057,1688,-1
3946,4129,5007,4159,478,2823,7139,3525,5182,3888,430,3401,933,4618,-1
7863,6022,4193,337,1741,469,1425,4987,4010,7189,7477,7465,1416,2896,-1
7068,6022,2255,4209,8104,2539,3217,2091,2435,1938,3389,4809,1586,3392,-1
780,5111,7020,2668,2151,5432,1792,1314,2718,6297,733,3272,6317,1612,-1
7610,5471,3792,5061,8079,7188,6623,3885,4150,143,8227,5331,5832,8082,-1
7711,869,4778,4812,5834,5852,7236,4839,4210,7918,4322,7180,6153,6603,-1
5228,2568,6452,5069,7403,5296,6319,4441,6873,8245,1642,6571,38,8053,-1
4388,4594,3576,2642,7722,5822,7641,7627,7283,2527,3314,2367,8202,2873,-1
5117,6358,8034,5162,7998,3369,7076,6581,4037,7428,2911,210,3642,7547,-1
3935,3097,8011,7127,6744,6889,1309,6991,337,6861,7559,8211,5599,1734,-1
3125,3550,6653,4326,7584,4359,8283,8027,7370,4429,3471,5867,1251,7571,-1
1533,6091,7059,4686,137,3308,6855,7890,6138,3911,5763,7889,885,135,-1
1045,2425,4622,769,2562,2265,4706,4749,7762,4192,7717,7401,6336,270,-1
384,6818,4282,5495,2045,4226,4309,4355,1941,387,7371,170,7392,4113,-1
2159,7073,6722,5885,7533,2661,7272,1187,2018,2245,7899,6648,1110,4136,-1
1433,5413,7757,5989,7490,3764,2351,4650,3167,5613,3737,5245,4457,655,-1
5508,2561,3306,672,3998,1843,6910,37,3399,2110,3292,5166,8373,1146,-1
684,3803,461,6143,6154,7410,4763,4844,8364,891,6839,6083,7044,148,-1
102,781,5985,8159,1403,2913,2249,2052,6596,3815,963,4527,2384,3135,-1
369,4822,1372,8265,5954,6875,6512,5417,2824,999,5497,93,630,2237,-1
1514,7770,6090,7396,786,4804,491,3851,5999,1290,3053,2518,4244,5636,-1
5455,3087,337,6359,697,1957,1136,1099,7421,7369,5953,3075,3578,3699,-1
7548,2482,4736,5359,5341,252,6137,858,3838,8223,4947,6443,7645,5355,-1
5882,2155,8182,882,3688,8205,1171,4635,2482,1646,5767,5500,6441,8085,-1
5602,5419,5155,5133,8087,7259,1030,2756,1784,3190,557,4631,7002,7302,-1
5697,4146,7464,1831,6430,861,3162,7961,6757,5507,7972,7824,3339,6384,-1
8069,802,699,1623,7121,6418,5896,1390,6114,7484,26,5174,5930,8236,-1
5092,2739,5095,2741,270,1037,8212,3963,5159,6397,3004,5407,8308,6688,-1
7061,3495,1490,211,3236,1345,3315,17,6033,4844,3356,8299,2246,2994,-1
7574,72,5873,5953,3930,5387,1238,5352,2412,1999,5675,2286,840,5356,-1
4264,858,3263,26,1009,7422,4198,1685,7355,1315,6738,1001,2426,7450,-1
4664,6910,2180,5204,8239,3914,983,1191,1506,7355,3345,1013,4547,5657,-1
